Station,Longitude,Latitude,Year,MaxDate,MaxFlow,Baseflow_Covariate
COQUI,-121.33873,49.42149,2094,2094-06-19,96.8811187744,7.761914916026096
COQUI,-121.33873,49.42149,2095,2095-06-27,85.7552261353,6.807797601808691
COQUI,-121.33873,49.42149,2096,2096-06-11,125.722251892,10.313106599056887
COQUI,-121.33873,49.42149,2097,2097-06-01,110.847229004,10.766465485095978
COQUI,-121.33873,49.42149,2098,2098-01-16,125.347358704,16.30415076876266
COQUI,-121.33873,49.42149,2099,2099-05-28,61.8096847534,5.702453176956624
COTTO,-122.47036,53.16691,1945,1945-01-02,1408.44604492,26.074905366740293
COTTO,-122.47036,53.16691,1946,1946-05-23,151.184707642,1.2056231451634731
COTTO,-122.47036,53.16691,1947,1947-05-08,148.818695068,1.7953766320521634
COTTO,-122.47036,53.16691,1948,1948-04-26,148.884033203,1.7492668733725116
COTTO,-122.47036,53.16691,1949,1949-05-28,144.582794189,0.5320337334026893
COTTO,-122.47036,53.16691,1950,1950-05-31,166.693878174,1.1414564180498321
COTTO,-122.47036,53.16691,1951,1951-05-13,206.879257202,1.156288927834895
COTTO,-122.47036,53.16691,1952,1952-04-29,240.871582031,2.021088737477031
COTTO,-122.47036,53.16691,1953,1953-04-24,138.974975586,2.4015748580503793
COTTO,-122.47036,53.16691,1954,1954-05-23,111.211891174,0.75968051401691306
COTTO,-122.47036,53.16691,1955,1955-05-31,149.64125061,0.7487173546105623
COTTO,-122.47036,53.16691,1956,1956-04-11,167.710830688,1.8369721486233175
COTTO,-122.47036,53.16691,1957,1957-05-14,208.393310547,1.677038999636554
COTTO,-122.47036,53.16691,1958,1958-05-17,205.842559814,2.612776899555077
COTTO,-122.47036,53.16691,1959,1959-05-03,272.374267578,2.919100471203112
COTTO,-122.47036,53.16691,1960,1960-05-19,191.038467407,2.131687669135216
COTTO,-122.47036,53.16691,1961,1961-04-27,201.096664429,4.198888108962112
COTTO,-122.47036,53.16691,1962,1962-04-21,128.609039307,0.9815232690630687
COTTO,-122.47036,53.16691,1963,1963-05-03,117.139183044,1.416825186668171
COTTO,-122.47036,53.16691,1964,1964-05-04,187.293334961,2.0504313111822636
COTTO,-122.47036,53.16691,1965,1965-04-11,112.786842346,1.4426208558595843
COTTO,-122.47036,53.16691,1966,1966-12-10,90.9845809937,0.5597640777834587
COTTO,-122.47036,53.16691,1967,1967-05-09,139.905670166,1.5000162198104792
COTTO,-122.47036,53.16691,1968,1968-04-08,123.648345947,1.2404472985718813
COTTO,-122.47036,53.16691,1969,1969-05-21,166.836502075,0.9225156757877104
COTTO,-122.47036,53.16691,1970,1970-05-25,120.56678009,0.5575069567292101
COTTO,-122.47036,53.16691,1971,1971-05-29,187.696746826,1.2159414128400385
COTTO,-122.47036,53.16691,1972,1972-05-31,206.276443481,1.4316576964532337
COTTO,-122.47036,53.16691,1973,1973-04-25,147.3800354,1.5722440935464368
COTTO,-122.47036,53.16691,1974,1974-11-14,123.819587708,0.5952331229216523
COTTO,-122.47036,53.16691,1975,1975-05-23,225.866394043,2.4738027317863374
COTTO,-122.47036,53.16691,1976,1976-05-13,192.176177979,1.6399577251738973
COTTO,-122.47036,53.16691,1977,1977-04-28,140.37336731,0.9953884412534535
COTTO,-122.47036,53.16691,1978,1978-05-05,159.188095093,1.9804605585005546
COTTO,-122.47036,53.16691,1979,1979-04-22,209.704818726,2.999389491561386
COTTO,-122.47036,53.16691,1980,1980-05-02,163.176574707,1.7518464402916532
COTTO,-122.47036,53.16691,1981,1981-05-19,168.274688721,2.377713864048322
COTTO,-122.47036,53.16691,1982,1982-05-01,96.6934204102,0.8760834712431662
COTTO,-122.47036,53.16691,1983,1983-05-19,193.710647583,1.1369421759413347
COTTO,-122.47036,53.16691,1984,1984-05-14,188.746871948,1.8466455245700977
COTTO,-122.47036,53.16691,1985,1985-05-15,218.272125244,1.604166234170811
COTTO,-122.47036,53.16691,1986,1986-05-19,263.747528076,2.150389529298991
COTTO,-122.47036,53.16691,1987,1987-05-02,189.356445312,2.0352763555323086
COTTO,-122.47036,53.16691,1988,1988-05-08,241.106552124,2.326122525665495
COTTO,-122.47036,53.16691,1989,1989-06-08,133.349578857,0.3566231829010778
COTTO,-122.47036,53.16691,1990,1990-04-19,172.626495361,1.266242967763295
COTTO,-122.47036,53.16691,1991,1991-05-11,245.738677979,2.7504612838642464
COTTO,-122.47036,53.16691,1992,1992-05-09,162.303955078,1.4345597092372675
COTTO,-122.47036,53.16691,1993,1993-05-26,131.595169067,0.6661712131980393
COTTO,-122.47036,53.16691,1994,1994-05-08,141.516159058,1.0602000600968797
COTTO,-122.47036,53.16691,1995,1995-05-20,205.479324341,1.339760624958823
COTTO,-122.47036,53.16691,1996,1996-05-01,193.885848999,1.5948153040889237
COTTO,-122.47036,53.16691,1997,1997-05-22,110.283004761,0.623608359032207
COTTO,-122.47036,53.16691,1998,1998-05-24,114.442176819,0.5517029311611421
COTTO,-122.47036,53.16691,1999,1999-05-20,124.480545044,0.5252623702399433
COTTO,-122.47036,53.16691,2000,2000-05-22,196.218109131,1.5870766033314996
COTTO,-122.47036,53.16691,2001,2001-04-08,156.152557373,1.5535422333826623
COTTO,-122.47036,53.16691,2002,2002-05-25,129.374862671,0.5149441025633779
COTTO,-122.47036,53.16691,2003,2003-05-14,105.106666565,0.5578294025941027
COTTO,-122.47036,53.16691,2004,2004-05-06,131.059860229,0.9818457149279614
COTTO,-122.47036,53.16691,2005,2005-05-31,165.3800354,0.5207481281314459
COTTO,-122.47036,53.16691,2006,2006-06-11,102.740699768,0.38048417690313524
COTTO,-122.47036,53.16691,2007,2007-05-17,295.107666016,3.901593021531072
COTTO,-122.47036,53.16691,2008,2008-05-17,237.97315979,4.237259166884339
COTTO,-122.47036,53.16691,2009,2009-05-14,144.51675415,0.6842281816320287
COTTO,-122.47036,53.16691,2010,2010-04-10,176.88269043,2.323220512881461
COTTO,-122.47036,53.16691,2011,2011-09-05,157.724151611,0.40885941301369005
COTTO,-122.47036,53.16691,2012,2012-05-23,168.840164185,0.9986128999023802
COTTO,-122.47036,53.16691,2013,2013-05-20,171.705551147,1.3062262550099857
COTTO,-122.47036,53.16691,2014,2014-05-19,199.853881836,1.5587013672209449
COTTO,-122.47036,53.16691,2015,2015-04-24,143.795761108,1.109534277425458
COTTO,-122.47036,53.16691,2016,2016-04-01,102.219299316,1.342662637742857
COTTO,-122.47036,53.16691,2017,2017-05-04,136.528137207,1.5528973416528769
COTTO,-122.47036,53.16691,2018,2018-05-30,142.055725098,0.620706346248173
COTTO,-122.47036,53.16691,2019,2019-05-07,224.293441772,2.6740416138846843
COTTO,-122.47036,53.16691,2020,2020-05-14,161.211547852,0.823847241130554
COTTO,-122.47036,53.16691,2021,2021-05-23,134.017944336,0.6500489199534059
COTTO,-122.47036,53.16691,2022,2022-04-25,92.7299041748,0.5520253770260347
COTTO,-122.47036,53.16691,2023,2023-02-21,77.6408309937,1.0305350405267544
COTTO,-122.47036,53.16691,2024,2024-05-29,198.323684692,1.2578593752760854
COTTO,-122.47036,53.16691,2025,2025-05-13,200.437606812,1.8401966072722442
COTTO,-122.47036,53.16691,2026,2026-04-07,111.964042664,1.0895426338021126
COTTO,-122.47036,53.16691,2027,2027-05-22,122.834754944,0.5384826507005427
COTTO,-122.47036,53.16691,2028,2028-05-07,141.403701782,0.8902710892984437
COTTO,-122.47036,53.16691,2029,2029-04-04,73.0664138794,0.951213357763158
COTTO,-122.47036,53.16691,2030,2030-04-30,196.339660645,2.2925881557166576
COTTO,-122.47036,53.16691,2031,2031-04-29,189.805908203,1.2075578203528292
COTTO,-122.47036,53.16691,2032,2032-05-09,213.619552612,2.5502224017658994
COTTO,-122.47036,53.16691,2033,2033-04-16,125.106315613,1.490665289728592
COTTO,-122.47036,53.16691,2034,2034-05-13,228.975402832,2.194242166924394
COTTO,-122.47036,53.16691,2035,2035-05-16,181.640441895,0.832553279482656
COTTO,-122.47036,53.16691,2036,2036-04-10,154.977600098,2.9648877840178707
COTTO,-122.47036,53.16691,2037,2037-11-20,71.1023178101,0.467222114559263
COTTO,-122.47036,53.16691,2038,2038-05-08,133.578231812,0.9750743517652154
COTTO,-122.47036,53.16691,2039,2039-05-11,227.008865356,2.6862945567506054
COTTO,-122.47036,53.16691,2040,2040-05-02,207.244735718,2.585691446904093
COTTO,-122.47036,53.16691,2041,2041-05-03,223.907302856,2.809468877139605
COTTO,-122.47036,53.16691,2042,2042-04-01,101.719291687,1.1253341248051987
COTTO,-122.47036,53.16691,2043,2043-05-23,273.530395508,2.379648539237678
COTTO,-122.47036,53.16691,2044,2044-04-20,152.236572266,2.08622280218535
COTTO,-122.47036,53.16691,2045,2045-05-14,166.351501465,1.0701958819085524
COTTO,-122.47036,53.16691,2046,2046-06-05,87.8279190063,0.4649649935050143
COTTO,-122.47036,53.16691,2047,2047-04-19,165.546844482,1.670267636473808
COTTO,-122.47036,53.16691,2048,2048-04-06,109.526885986,1.0660040856649478
COTTO,-122.47036,53.16691,2049,2049-05-16,128.941497803,0.54783358078243
COTTO,-122.47036,53.16691,2050,2050-04-21,114.415046692,0.7745130238019757
COTTO,-122.47036,53.16691,2051,2051-04-09,116.977333069,0.9866824029013515
COTTO,-122.47036,53.16691,2052,2052-05-01,199.730834961,1.4655145122669637
COTTO,-122.47036,53.16691,2053,2053-12-09,138.692489624,1.0095760593087308
COTTO,-122.47036,53.16691,2054,2054-05-10,121.661491394,0.7716110110179417
COTTO,-122.47036,53.16691,2055,2055-04-27,218.086334229,3.649117909320113
COTTO,-122.47036,53.16691,2056,2056-04-26,156.205612183,2.2645353654709957
COTTO,-122.47036,53.16691,2057,2057-05-02,203.181503296,1.53999950705717
COTTO,-122.47036,53.16691,2058,2058-05-05,202.088729858,2.385775010670639
COTTO,-122.47036,53.16691,2059,2059-04-11,150.835266113,2.0098031322057874
COTTO,-122.47036,53.16691,2060,2060-05-03,108.467773438,0.45400183409866357
COTTO,-122.47036,53.16691,2061,2061-05-25,203.633468628,1.256247145951622
COTTO,-122.47036,53.16691,2062,2062-10-17,183.541854858,1.2478635534644127
COTTO,-122.47036,53.16691,2063,2063-05-15,113.924072266,0.6845506274969213
COTTO,-122.47036,53.16691,2064,2064-05-06,132.550415039,0.7048647169851594
COTTO,-122.47036,53.16691,2065,2065-04-22,116.102561951,1.332021924201399
COTTO,-122.47036,53.16691,2066,2066-05-24,178.905410767,0.695513786903272
COTTO,-122.47036,53.16691,2067,2067-04-25,112.481254578,0.5613763071079221
COTTO,-122.47036,53.16691,2068,2068-04-30,117.141334534,0.827716591509266
COTTO,-122.47036,53.16691,2069,2069-02-02,109.366790771,1.3407279625535011
COTTO,-122.47036,53.16691,2070,2070-11-17,216.355865479,1.694451076340758
COTTO,-122.47036,53.16691,2071,2071-04-14,141.53616333,2.1536139879479177
COTTO,-122.47036,53.16691,2072,2072-05-03,270.125335693,4.656438791244808
COTTO,-122.47036,53.16691,2073,2073-03-14,123.133590698,1.4142456197490296
COTTO,-122.47036,53.16691,2074,2074-03-29,167.334854126,2.2474457346316843
COTTO,-122.47036,53.16691,2075,2075-05-12,131.759414673,0.6971260162277354
COTTO,-122.47036,53.16691,2076,2076-04-12,148.520172119,1.6796185665556953
COTTO,-122.47036,53.16691,2077,2077-10-27,117.400787354,0.6200614545183877
COTTO,-122.47036,53.16691,2078,2078-02-14,177.529541016,1.4674491874563196
COTTO,-122.47036,53.16691,2079,2079-05-01,169.170974731,2.123948968377792
COTTO,-122.47036,53.16691,2080,2080-10-07,199.83795166,0.6864853026862774
COTTO,-122.47036,53.16691,2081,2081-11-13,98.0790786743,0.5694374537302388
COTTO,-122.47036,53.16691,2082,2082-05-13,251.53112793,2.37384451366961
COTTO,-122.47036,53.16691,2083,2083-04-26,131.29901123,1.1695092082954943
COTTO,-122.47036,53.16691,2084,2084-04-17,125.690238953,1.6551126808238525
COTTO,-122.47036,53.16691,2085,2085-03-01,113.637825012,1.5187180799742541
COTTO,-122.47036,53.16691,2086,2086-12-22,118.65725708,1.0705183277734451
COTTO,-122.47036,53.16691,2087,2087-05-07,141.402587891,1.3413728542832866
COTTO,-122.47036,53.16691,2088,2088-04-25,120.231445312,0.8702794456750982
COTTO,-122.47036,53.16691,2089,2089-03-03,81.8049850464,1.0002251292268436
COTTO,-122.47036,53.16691,2090,2090-05-04,128.111968994,1.0031271420108776
COTTO,-122.47036,53.16691,2091,2091-04-28,109.305976868,0.9724947848460741
COTTO,-122.47036,53.16691,2092,2092-04-20,169.971969604,2.966822459207227
COTTO,-122.47036,53.16691,2093,2093-04-06,99.1423492432,0.9583071667907966
COTTO,-122.47036,53.16691,2094,2094-03-25,127.804336548,1.418437415992634
COTTO,-122.47036,53.16691,2095,2095-04-20,144.927902222,1.4551962445903983
COTTO,-122.47036,53.16691,2096,2096-04-28,162.441802979,3.138686105195019
COTTO,-122.47036,53.16691,2097,2097-04-08,160.000686646,2.163287363894698
COTTO,-122.47036,53.16691,2098,2098-04-13,134.913543701,1.4932448566477332
COTTO,-122.47036,53.16691,2099,2099-03-13,130.490997314,1.5113018250817225
CRNIC,-116.90992,51.22487,1945,1945-08-02,288.922912598,1.5967499792782798
CRNIC,-116.90992,51.22487,1946,1946-07-11,489.217651367,5.673433049116284
CRNIC,-116.90992,51.22487,1947,1947-06-11,467.172485352,4.773164194335954
CRNIC,-116.90992,51.22487,1948,1948-06-19,381.09753418,4.3849393730051816
CRNIC,-116.90992,51.22487,1949,1949-06-01,406.603759766,4.347213206812739
CRNIC,-116.90992,51.22487,1950,1950-06-21,486.65032959,4.937289139566322
CRNIC,-116.90992,51.22487,1951,1951-05-26,404.915222168,4.935999356106752
CRNIC,-116.90992,51.22487,1952,1952-05-23,471.600891113,4.575504879156749
CRNIC,-116.90992,51.22487,1953,1953-06-09,586.809265137,6.176448598348846
CRNIC,-116.90992,51.22487,1954,1954-06-01,474.991943359,5.943965129761232
CRNIC,-116.90992,51.22487,1955,1955-06-04,403.497558594,5.0591736764957504
CRNIC,-116.90992,51.22487,1956,1956-06-02,482.874481201,4.449428545983715
CRNIC,-116.90992,51.22487,1957,1957-05-19,494.576202393,3.8670913139875562
CRNIC,-116.90992,51.22487,1958,1958-06-13,722.245056152,6.159681413374427
CRNIC,-116.90992,51.22487,1959,1959-05-25,527.265197754,5.671498373926927
CRNIC,-116.90992,51.22487,1960,1960-06-30,535.312805176,6.0016829395770195
CRNIC,-116.90992,51.22487,1961,1961-07-30,727.382568359,6.808120047673583
CRNIC,-116.90992,51.22487,1962,1962-05-31,366.545715332,4.22887557439713
CRNIC,-116.90992,51.22487,1963,1963-07-03,356.076843262,4.533586916720702
CRNIC,-116.90992,51.22487,1964,1964-06-24,431.537597656,4.313033945134117
CRNIC,-116.90992,51.22487,1965,1965-05-24,453.173553467,4.55873769418233
CRNIC,-116.90992,51.22487,1966,1966-07-25,347.725372314,4.129884693875081
CRNIC,-116.90992,51.22487,1967,1967-06-16,462.03894043,4.9453502861886385
CRNIC,-116.90992,51.22487,1968,1968-07-04,389.088531494,4.7048056709787085
CRNIC,-116.90992,51.22487,1969,1969-07-22,427.436431885,4.59259450999606
CRNIC,-116.90992,51.22487,1970,1970-05-30,497.52746582,4.093125865277317
CRNIC,-116.90992,51.22487,1971,1971-08-10,449.571044922,4.537456267099413
CRNIC,-116.90992,51.22487,1972,1972-06-06,391.104156494,3.8864380658811166
CRNIC,-116.90992,51.22487,1973,1973-07-18,396.807952881,4.421053309873161
CRNIC,-116.90992,51.22487,1974,1974-05-29,403.200805664,4.083452489330536
CRNIC,-116.90992,51.22487,1975,1975-07-05,407.095855713,4.817984169556035
CRNIC,-116.90992,51.22487,1976,1976-05-16,568.416015625,5.032733115574552
CRNIC,-116.90992,51.22487,1977,1977-07-31,569.00390625,6.150652929157433
CRNIC,-116.90992,51.22487,1978,1978-05-30,382.223510742,4.17696179014941
CRNIC,-116.90992,51.22487,1979,1979-06-22,463.789428711,4.881828450804783
CRNIC,-116.90992,51.22487,1980,1980-05-30,385.138946533,4.5600274776419
CRNIC,-116.90992,51.22487,1981,1981-06-22,567.096374512,6.1213103554521995
CRNIC,-116.90992,51.22487,1982,1982-05-23,387.203491211,4.171157764581342
CRNIC,-116.90992,51.22487,1983,1983-05-17,367.005340576,2.981977414857182
CRNIC,-116.90992,51.22487,1984,1984-05-29,514.279418945,5.802733840938243
CRNIC,-116.90992,51.22487,1985,1985-06-15,549.005432129,6.625938134009226
CRNIC,-116.90992,51.22487,1986,1986-05-23,481.654663086,3.4550054986547263
CRNIC,-116.90992,51.22487,1987,1987-06-13,553.948486328,5.293914266137613
CRNIC,-116.90992,51.22487,1988,1988-05-14,467.256256104,2.5937525935264096
CRNIC,-116.90992,51.22487,1989,1989-06-20,361.268157959,4.331413359432998
CRNIC,-116.90992,51.22487,1990,1990-06-10,425.648986816,4.694487403302143
CRNIC,-116.90992,51.22487,1991,1991-06-15,421.421142578,5.319065043599242
CRNIC,-116.90992,51.22487,1992,1992-07-07,407.774017334,4.580986458859924
CRNIC,-116.90992,51.22487,1993,1993-05-29,489.413879395,3.99800433513398
CRNIC,-116.90992,51.22487,1994,1994-07-11,364.321258545,5.159131894612478
CRNIC,-116.90992,51.22487,1995,1995-06-10,541.322387695,5.615070347570711
CRNIC,-116.90992,51.22487,1996,1996-05-19,414.745452881,4.302070785727766
CRNIC,-116.90992,51.22487,1997,1997-07-30,416.763397217,4.804763889095436
CRNIC,-116.90992,51.22487,1998,1998-06-01,494.616882324,4.826367762043244
CRNIC,-116.90992,51.22487,1999,1999-06-12,441.783691406,4.932774897457825
CRNIC,-116.90992,51.22487,2000,2000-06-15,532.426757812,5.619584589679208
CRNIC,-116.90992,51.22487,2001,2001-07-17,538.518859863,4.7799355574987
CRNIC,-116.90992,51.22487,2002,2002-05-31,490.869171143,4.584210917508851
CRNIC,-116.90992,51.22487,2003,2003-06-12,472.712921143,5.395162267713911
CRNIC,-116.90992,51.22487,2004,2004-05-25,543.017333984,4.912138362104694
CRNIC,-116.90992,51.22487,2005,2005-07-23,438.031402588,4.432016469279511
CRNIC,-116.90992,51.22487,2006,2006-06-21,417.321716309,4.595496522780094
CRNIC,-116.90992,51.22487,2007,2007-07-24,464.57699585,4.6341900265672145
CRNIC,-116.90992,51.22487,2008,2008-07-07,512.33996582,6.13227351485855
CRNIC,-116.90992,51.22487,2009,2009-06-14,707.835144043,7.393036846588883
CRNIC,-116.90992,51.22487,2010,2010-05-25,402.539764404,5.069169498307423
CRNIC,-116.90992,51.22487,2011,2011-06-12,501.879364014,5.0478880712245076
CRNIC,-116.90992,51.22487,2012,2012-06-25,518.79284668,5.653763851357831
CRNIC,-116.90992,51.22487,2013,2013-06-13,622.339477539,6.472776348185208
CRNIC,-116.90992,51.22487,2014,2014-06-26,676.206115723,8.429700302218812
CRNIC,-116.90992,51.22487,2015,2015-06-13,509.384857178,5.259412558594097
CRNIC,-116.90992,51.22487,2016,2016-06-30,397.72088623,4.87183262899311
CRNIC,-116.90992,51.22487,2017,2017-06-18,613.799316406,6.490188424889412
CRNIC,-116.90992,51.22487,2018,2018-06-11,540.962280273,5.682461533333278
CRNIC,-116.90992,51.22487,2019,2019-05-31,432.63168335,4.649022536352277
CRNIC,-116.90992,51.22487,2020,2020-05-19,443.228210449,4.304005460917121
CRNIC,-116.90992,51.22487,2021,2021-06-11,612.13458252,6.775875461184317
CRNIC,-116.90992,51.22487,2022,2022-07-02,427.03237915,4.597108752104557
CRNIC,-116.90992,51.22487,2023,2023-05-31,454.967346191,4.55035410169512
CRNIC,-116.90992,51.22487,2024,2024-06-18,494.055053711,6.199342254756226
CRNIC,-116.90992,51.22487,2025,2025-06-14,673.863891602,6.466004985022462
CRNIC,-116.90992,51.22487,2026,2026-05-18,473.777191162,5.595401149812258
CRNIC,-116.90992,51.22487,2027,2027-06-18,511.180236816,5.278114418757872
CRNIC,-116.90992,51.22487,2028,2028-07-05,458.400024414,5.753077177744773
CRNIC,-116.90992,51.22487,2029,2029-05-17,294.403045654,3.9854289464031654
CRNIC,-116.90992,51.22487,2030,2030-06-26,498.210449219,5.607976538543072
CRNIC,-116.90992,51.22487,2031,2031-05-20,470.821929932,5.539295569320934
CRNIC,-116.90992,51.22487,2032,2032-05-26,530.787719727,5.644735367140836
CRNIC,-116.90992,51.22487,2033,2033-06-09,412.491699219,4.067007750221011
CRNIC,-116.90992,51.22487,2034,2034-07-01,529.277832031,5.861418988348709
CRNIC,-116.90992,51.22487,2035,2035-07-03,516.375549316,5.890439116189049
CRNIC,-116.90992,51.22487,2036,2036-07-14,535.800476074,5.963311881654793
CRNIC,-116.90992,51.22487,2037,2037-06-14,457.37512207,5.152682977314624
CRNIC,-116.90992,51.22487,2038,2038-06-17,571.210205078,6.3260634796590445
CRNIC,-116.90992,51.22487,2039,2039-06-22,555.945861816,5.880443294377376
CRNIC,-116.90992,51.22487,2040,2040-05-27,534.280334473,6.3131656450633375
CRNIC,-116.90992,51.22487,2041,2041-05-31,410.831787109,5.097222288553086
CRNIC,-116.90992,51.22487,2042,2042-06-12,324.227478027,4.343988748163813
CRNIC,-116.90992,51.22487,2043,2043-06-28,398.144714355,5.3071345465982125
CRNIC,-116.90992,51.22487,2044,2044-06-13,601.527099609,5.4786757467211125
CRNIC,-116.90992,51.22487,2045,2045-06-09,448.200744629,5.681816641603493
CRNIC,-116.90992,51.22487,2046,2046-07-09,440.937469482,5.122373066014713
CRNIC,-116.90992,51.22487,2047,2047-07-06,511.659667969,5.460941224152015
CRNIC,-116.90992,51.22487,2048,2048-06-08,365.843139648,3.927066244857593
CRNIC,-116.90992,51.22487,2049,2049-06-13,468.119812012,5.313583463896066
CRNIC,-116.90992,51.22487,2050,2050-06-29,445.969726562,5.00113342081507
CRNIC,-116.90992,51.22487,2051,2051-06-27,593.381347656,6.533396170785029
CRNIC,-116.90992,51.22487,2052,2052-06-02,578.730041504,5.664082119034396
CRNIC,-116.90992,51.22487,2053,2053-06-02,489.28112793,4.53939094228877
CRNIC,-116.90992,51.22487,2054,2054-06-04,501.467437744,5.24038825256543
CRNIC,-116.90992,51.22487,2055,2055-06-21,809.383789062,10.12737778087871
CRNIC,-116.90992,51.22487,2056,2056-06-03,601.082824707,6.0161930034971896
CRNIC,-116.90992,51.22487,2057,2057-06-19,547.049926758,6.26512121119433
CRNIC,-116.90992,51.22487,2058,2058-06-21,522.175415039,5.251673857836674
CRNIC,-116.90992,51.22487,2059,2059-06-22,625.236633301,6.614652528737982
CRNIC,-116.90992,51.22487,2060,2060-07-03,392.774169922,4.608716803240693
CRNIC,-116.90992,51.22487,2061,2061-05-31,693.627868652,6.397646461665216
CRNIC,-116.90992,51.22487,2062,2062-06-23,772.559387207,7.813506254408923
CRNIC,-116.90992,51.22487,2063,2063-06-15,669.886413574,6.031025513282253
CRNIC,-116.90992,51.22487,2064,2064-06-30,644.581298828,7.330159902934813
CRNIC,-116.90992,51.22487,2065,2065-06-26,498.002471924,5.5708952640804155
CRNIC,-116.90992,51.22487,2066,2066-07-01,633.976745605,6.766202085237536
CRNIC,-116.90992,51.22487,2067,2067-05-14,338.15234375,4.100219674304956
CRNIC,-116.90992,51.22487,2068,2068-05-07,425.475311279,4.223071548829062
CRNIC,-116.90992,51.22487,2069,2069-06-06,451.338592529,5.215882366833587
CRNIC,-116.90992,51.22487,2070,2070-07-12,471.071990967,4.163741509688811
CRNIC,-116.90992,51.22487,2071,2071-07-02,537.357543945,5.621196819003671
CRNIC,-116.90992,51.22487,2072,2072-07-03,571.599365234,6.589179305411461
CRNIC,-116.90992,51.22487,2073,2073-05-16,420.329742432,5.237486239781396
CRNIC,-116.90992,51.22487,2074,2074-05-28,403.521972656,5.359370776710825
CRNIC,-116.90992,51.22487,2075,2075-06-18,451.384460449,4.852163431234658
CRNIC,-116.90992,51.22487,2076,2076-06-17,576.255737305,6.440531761695941
CRNIC,-116.90992,51.22487,2077,2077-06-12,566.355041504,5.908818530487931
CRNIC,-116.90992,51.22487,2078,2078-06-25,407.151672363,4.675463097273475
CRNIC,-116.90992,51.22487,2079,2079-06-27,778.805419922,9.016229330458575
CRNIC,-116.90992,51.22487,2080,2080-06-29,599.634216309,5.992976901224917
CRNIC,-116.90992,51.22487,2081,2081-07-05,406.202850342,4.4929587377442255
CRNIC,-116.90992,51.22487,2082,2082-06-17,575.727722168,6.559836731706229
CRNIC,-116.90992,51.22487,2083,2083-06-30,587.737915039,6.284790408952783
CRNIC,-116.90992,51.22487,2084,2084-06-08,562.385681152,5.851423166537036
CRNIC,-116.90992,51.22487,2085,2085-06-26,485.738464355,4.974047968164086
CRNIC,-116.90992,51.22487,2086,2086-06-22,482.691864014,5.581858423486766
CRNIC,-116.90992,51.22487,2087,2087-07-07,667.546081543,7.151524893784275
CRNIC,-116.90992,51.22487,2088,2088-06-16,605.050048828,6.162260980293569
CRNIC,-116.90992,51.22487,2089,2089-07-05,571.36920166,5.020802618573523
CRNIC,-116.90992,51.22487,2090,2090-05-23,584.265686035,5.714706119822545
CRNIC,-116.90992,51.22487,2091,2091-06-11,427.141723633,4.806376118419899
CRNIC,-116.90992,51.22487,2092,2092-05-27,570.210266113,5.837880440211545
CRNIC,-116.90992,51.22487,2093,2093-07-15,752.054443359,6.679786593446301
CRNIC,-116.90992,51.22487,2094,2094-07-02,796.986328125,8.092744373405973
CRNIC,-116.90992,51.22487,2095,2095-06-22,447.695159912,5.391615363200092
CRNIC,-116.90992,51.22487,2096,2096-06-03,564.953918457,5.813374554479702
CRNIC,-116.90992,51.22487,2097,2097-07-03,489.649749756,4.525848215963277
CRNIC,-116.90992,51.22487,2098,2098-07-10,620.77722168,6.409576958666245
CRNIC,-116.90992,51.22487,2099,2099-05-06,309.623931885,3.937384512534158
DCD,-116.96899,50.41096,1945,1945-06-24,300.354614258,9.22839870955795
DCD,-116.96899,50.41096,1946,1946-07-09,746.683410645,24.46719028438545
DCD,-116.96899,50.41096,1947,1947-06-09,477.56463623,14.090882352139387
DCD,-116.96899,50.41096,1948,1948-06-16,437.868347168,12.89493063925248
DCD,-116.96899,50.41096,1949,1949-06-26,477.87008667,14.698047915732282
DCD,-116.96899,50.41096,1950,1950-07-02,526.153991699,15.373894448547313
DCD,-116.96899,50.41096,1951,1951-06-12,512.777282715,15.371637327493065
DCD,-116.96899,50.41096,1952,1952-05-22,573.628479004,12.466722530675018
DCD,-116.96899,50.41096,1953,1953-06-08,632.609863281,15.461922169663012
DCD,-116.96899,50.41096,1954,1954-05-31,579.696777344,15.341972307922939
DCD,-116.96899,50.41096,1955,1955-06-27,493.54196167,13.292183944800248
DCD,-116.96899,50.41096,1956,1956-06-01,527.414428711,16.18903759499598
DCD,-116.96899,50.41096,1957,1957-06-10,458.287567139,13.869684488823017
DCD,-116.96899,50.41096,1958,1958-06-12,689.869628906,15.582194477267977
DCD,-116.96899,50.41096,1959,1959-05-28,627.130737305,14.869911561720073
DCD,-116.96899,50.41096,1960,1960-06-29,618.332519531,15.666675293869856
DCD,-116.96899,50.41096,1961,1961-07-10,705.671020508,19.71691780278666
DCD,-116.96899,50.41096,1962,1962-06-28,402.868835449,11.216922358351034
DCD,-116.96899,50.41096,1963,1963-07-22,537.670959473,13.490165705844346
DCD,-116.96899,50.41096,1964,1964-06-23,600.190063477,17.28793310255019
DCD,-116.96899,50.41096,1965,1965-07-18,552.784057617,13.544659057011208
DCD,-116.96899,50.41096,1966,1966-07-10,438.043395996,16.771052381127245
DCD,-116.96899,50.41096,1967,1967-06-15,607.311340332,16.61111923214048
DCD,-116.96899,50.41096,1968,1968-07-09,536.761047363,13.65267842175025
DCD,-116.96899,50.41096,1969,1969-07-20,566.307556152,16.841668025538738
DCD,-116.96899,50.41096,1970,1970-06-04,510.125152588,13.965773356561032
